  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
1196 20140831 033829.979 64.87797 -16.84046 12.505  1.40  1.22
1197 20140831 034016.796 64.81512 -16.91858 13.555  1.71  1.04
1198 20140831 034053.961 64.86374 -16.84663 12.198  1.52  1.14
1199 20140831 034151.983 65.11479 -16.37351 12.732  0.72  0.64
1200 20140831 034212.436 64.76890 -16.93016 11.530  1.36  1.18
1201 20140831 034305.618 64.84926 -16.86909 13.375  1.34  1.71
1202 20140831 034516.917 64.76120 -16.94405 14.850  1.75  1.25
1203 20140831 035743.121 64.86866 -16.84808 12.336  1.14  1.34
1204 20140831 035921.879 64.87390 -16.84359 12.309  1.83  1.73
1205 20140831 040201.802 64.80756 -16.91644 13.392  2.13  1.83
1206 20140831 040333.703 64.86319 -16.84876 12.333  1.89  1.64
1207 20140831 040438.730 64.81748 -16.87964 11.737  1.92  0.99
1208 20140831 040541.831 65.11069 -16.37588  4.422  1.97  2.06
1209 20140831 040734.620 64.79722 -16.91894 14.172  1.29  1.08
1210 20140831 040759.198 64.88888 -16.83392 11.778  1.10  0.89
1211 20140831 041312.607 64.67375 -17.58048  8.035  1.60  1.08
1212 20140831 041552.024 65.12231 -16.35221  5.665  1.97  2.04
1213 20140831 041655.164 64.85806 -16.84499 11.581  1.08  0.95
1214 20140831 041825.160 64.66040 -17.55587  4.542  1.31  1.24
1215 20140831 041931.429 65.10310 -16.37836 13.135  1.63  1.69
1216 20140831 042059.908 64.62282 -17.43632  9.020  2.25  1.74
1217 20140831 042150.002 64.81229 -16.91694 15.924  1.20  0.88
1218 20140831 042208.879 64.85339 -16.84769  9.807  0.52  0.39
1219 20140831 042248.384 66.26941 -18.50466  9.833  1.02  1.43
1220 20140831 042328.507 64.82958 -16.86909 12.253  1.31  1.06
1221 20140831 042400.746 64.86856 -16.84758 11.615  1.12  0.92
1222 20140831 042541.241 64.85600 -16.84690 12.404  1.11  1.03
1223 20140831 042601.939 64.86620 -16.85197 13.716  1.27  1.06
1224 20140831 042646.259 64.84798 -16.84968 11.671  0.51  0.35
1225 20140831 042748.578 64.85320 -16.83142  4.858  1.32  0.58
1226 20140831 042845.027 64.87124 -16.85393 13.717  1.32  1.15
1227 20140831 043025.214 64.86038 -16.84602 12.778  1.30  1.18
1228 20140831 043429.015 64.66478 -17.53604  6.701  2.59  2.46
1229 20140831 043756.312 65.14100 -16.32619  1.767  1.35  1.21
1230 20140831 043920.928 64.65964 -17.54252  9.640  1.87  1.68
1231 20140831 044121.156 64.84180 -16.86629 11.025  0.63  1.01
1232 20140831 044415.553 64.79350 -16.91629 13.702  1.39  1.22
1233 20140831 044539.815 65.12614 -16.35133  6.556  2.03  1.63
1234 20140831 044757.408 64.85763 -16.87536 11.087  0.92  1.12
1235 20140831 044855.868 64.85392 -16.85131 12.224  1.00  0.83
1236 20140831 045515.566 64.83315 -16.79649  4.141  0.94  0.86
1237 20140831 045641.938 64.79402 -16.91545 12.950  1.11  0.85
1238 20140831 045811.814 64.78979 -16.92231 13.748  1.31  1.25
1239 20140831 050033.214 64.86248 -16.85370  9.234  2.01  1.92
1240 20140831 050312.561 64.83025 -16.87422 12.746  1.31  1.01
1241 20140831 050353.940 64.66248 -17.54913  6.693  1.81  1.38
1242 20140831 050418.242 64.87973 -16.84121 12.860  1.67  1.20
1243 20140831 051133.089 64.83153 -16.88092 13.851  1.35  0.97
1244 20140831 051342.995 64.86578 -16.84850 11.912  1.77  1.63
1245 20140831 051842.046 64.86169 -16.84953 11.336  1.59  0.96
1246 20140831 052036.442 64.65997 -17.52172  5.631  1.39  1.16
1247 20140831 052204.361 64.78268 -16.90183 11.867  0.90  0.91
1248 20140831 052238.419 64.78704 -16.93552 12.758  1.07  1.03
1249 20140831 052302.259 65.12248 -16.35901  5.762  1.73  1.12
1250 20140831 052321.461 64.67028 -17.55659  7.219  2.22  1.34
1251 20140831 052533.524 64.79627 -16.92860 14.775  1.43  1.73
1252 20140831 052755.646 65.10641 -16.38341 11.887  2.13  1.88
1253 20140831 053058.470 64.66352 -17.54987  9.687  3.64  2.06
1254 20140831 053201.022 64.88480 -16.82530  9.517  1.33  1.17
1255 20140831 053244.278 64.79154 -16.91572 15.021  1.35  1.15
1256 20140831 053358.792 64.66768 -17.41448  3.110  3.57  2.06
1257 20140831 053908.455 64.86087 -16.84700 11.185  1.71  1.28
1258 20140831 054117.996 65.10136 -16.84047  6.204  1.81  1.31
1259 20140831 054356.688 64.83422 -16.87054 10.688  1.50  0.79
1260 20140831 054427.300 65.11351 -16.38166  4.588  0.92  1.00
1261 20140831 054644.738 65.12460 -16.37370  5.755  1.14  0.99
1262 20140831 054919.484 64.84497 -16.85617 12.572  0.86  0.78
1263 20140831 055503.263 65.12167 -16.36638  5.207  1.01  0.79
1264 20140831 055556.135 64.85980 -16.84810 13.528  2.71  2.49
1265 20140831 060500.382 64.90903 -16.84006  2.432  2.44  1.75
1266 20140831 060854.293 65.04842 -16.44655 17.434  1.28  1.28
1267 20140831 060959.422 64.86576 -16.84448 12.142  1.43  0.99
1268 20140831 061537.570 66.27001 -18.51269 10.583  1.51  1.90
1269 20140831 062411.155 66.26881 -18.51077  9.898  1.39  1.93
1270 20140831 062721.890 64.65222 -17.53758  8.966  1.93  1.67
1271 20140831 062843.227 66.26775 -18.51077 10.709  2.26  2.34
1272 20140831 063229.360 64.67074 -17.45780  7.321  2.44  2.05
1273 20140831 064018.154 64.86210 -16.84429 11.481  1.79  1.47
1274 20140831 064338.383 64.78925 -16.91711 14.982  1.82  1.18
1275 20140831 064413.649 64.80689 -16.90370 11.571  1.10  0.94
1276 20140831 065317.856 64.63582 -17.50807  4.061  2.02  1.49
1277 20140831 070159.978 66.26750 -18.50398 10.217  1.28  1.75
1278 20140831 073103.676 64.65189 -17.50717  6.794  2.14  1.68
1279 20140831 073611.045 65.12141 -16.36263  6.271  0.89  0.78
1280 20140831 074250.237 64.78827 -16.91160 14.071  1.22  1.18
1281 20140831 075336.595 65.10550 -16.40015  1.020  1.90  1.43
1282 20140831 075521.441 65.10567 -16.39884  2.209  1.29  1.12
1283 20140831 075814.733 64.88656 -16.82003  6.017  2.14  1.91
1284 20140831 081049.287 64.66901 -17.35107  2.714  1.95  1.76
1285 20140831 083601.854 65.12904 -16.35563  3.082  1.23  0.99
1286 20140831 084911.128 65.10047 -16.47281  4.140  1.85  1.75
1287 20140831 085350.465 65.11398 -16.37308  5.516  2.05  1.44
1288 20140831 085541.461 65.11258 -16.36816  3.085  2.07  1.49
1289 20140831 090221.112 65.05666 -16.54247  3.794  0.92  0.77
1290 20140831 090246.945 65.12321 -16.36596  7.286  1.30  1.32
1291 20140831 091405.512 64.66932 -17.53291  7.627  1.82  1.52
1292 20140831 092629.009 64.61888 -17.43600  4.210  3.12  2.15
1293 20140831 092703.965 65.13560 -16.33907  3.362  1.47  1.20
1294 20140831 093259.866 65.04502 -16.56608  4.595  1.06  0.96
1295 20140831 093727.116 64.80012 -16.91597 14.167  1.86  1.65
1296 20140831 095607.288 65.11725 -16.45763  4.734  0.71  0.77
1297 20140831 100212.533 65.10213 -16.42733  2.720  1.17  0.95
1298 20140831 102121.906 65.04382 -16.56278  3.858  1.36  1.21
1299 20140831 103836.340 65.11703 -16.36419  2.555  1.14  0.90
1300 20140831 104845.620 64.83674 -16.88060 11.064  1.97  1.82
1301 20140831 110025.140 65.03867 -16.57155  4.292  1.28  1.35
1302 20140831 110052.519 65.04275 -16.56976  4.769  1.52  1.40
1303 20140831 110201.592 65.04004 -16.57006  4.267  1.60  1.54
1304 20140831 110446.939 65.11420 -16.37494  4.525  3.01  2.68
1305 20140831 110927.474 66.26579 -18.51196  9.768  1.98  2.34
1306 20140831 111033.019 65.11017 -16.37748  4.759  1.77  1.38
1307 20140831 111850.655 65.07838 -16.41851 15.267  2.00  1.59
1308 20140831 111906.475 65.11481 -16.37788  8.020  1.86  1.84
1309 20140831 112325.713 65.11233 -16.37877  7.851  2.01  1.73
1310 20140831 113433.161 65.09600 -16.42746  3.236  1.51  0.94
1311 20140831 113456.358 65.14451 -16.30133  2.945  1.03  0.95
1312 20140831 114100.913 65.12321 -16.35236  5.106  1.97  1.31
1313 20140831 114313.930 65.12933 -16.33204  1.956  1.23  0.93
1314 20140831 115616.521 65.10040 -16.40513  1.470  2.34  2.36
1315 20140831 120145.970 64.67550 -17.41482  5.211  5.11  3.74
1316 20140831 120523.688 66.26375 -18.50989  9.501  1.84  2.15
1317 20140831 121734.700 65.10749 -16.39313  6.569  1.80  1.72
1318 20140831 121817.158 65.11336 -16.38366  2.572  2.77  2.73
1319 20140831 121842.907 65.11560 -16.37512  2.993  2.10  2.22
1320 20140831 122030.219 65.11001 -16.38412  4.842  1.75  1.47
1321 20140831 122328.272 65.12291 -16.35904  3.751  2.79  2.61
1322 20140831 122621.645 65.12198 -16.36348  6.256  1.38  0.99
1323 20140831 123042.135 64.68429 -17.43824 10.550  2.44  2.01
1324 20140831 123153.781 65.11597 -16.37805  4.401  1.33  1.05
1325 20140831 123256.493 65.10145 -16.40585  5.505  2.60  2.24
1326 20140831 123339.334 65.11516 -16.37476  5.334  1.83  1.71
1327 20140831 123922.585 65.12400 -16.35826  8.168  1.41  1.25
1328 20140831 124029.008 65.10641 -16.40287  5.156  2.30  1.66
1329 20140831 124117.753 65.10352 -16.40148 10.357  2.51  2.39
1330 20140831 124152.811 65.10405 -16.40141  4.703  2.10  1.53
1331 20140831 124751.418 65.11569 -16.39216  5.196  1.38  0.81
1332 20140831 124953.270 65.10146 -16.40347  8.428  1.32  1.47
1333 20140831 125148.153 64.86557 -16.84564 11.547  2.42  2.30
1334 20140831 132804.372 64.86435 -16.82752 14.132  1.62  1.31
1335 20140831 132910.419 65.10863 -16.39050  4.143  2.09  1.81
1336 20140831 133526.548 65.12316 -16.36105  3.986  1.17  0.86
1337 20140831 133551.978 65.13971 -16.32009  2.779  1.16  1.00
1338 20140831 133843.263 65.12553 -16.35565  5.858  1.40  1.49
1339 20140831 140542.358 65.09914 -16.39167 11.855  0.93  0.45
1340 20140831 140805.973 64.80546 -16.92377 14.376  1.23  1.32
1341 20140831 141528.787 64.85880 -16.84937  7.432  1.91  1.91
1342 20140831 142203.670 65.13767 -16.32507  0.915  0.88  0.67
1343 20140831 142940.049 64.86330 -16.84813 13.494  1.49  1.42
1344 20140831 143100.433 65.10213 -16.38619 12.580  1.33  0.82
1345 20140831 145100.241 65.11104 -16.38196  5.684  2.64  2.47
1346 20140831 145256.067 64.86488 -16.84665 11.771  1.84  1.65
1347 20140831 145647.564 64.82567 -16.90741  8.095  1.42  1.25
1348 20140831 151416.430 64.87217 -16.84089 11.864  1.50  1.26
1349 20140831 151511.793 65.72394 -17.47227  0.323  1.47  1.10
1350 20140831 152600.236 65.10003 -16.40851  6.457  2.04  1.92
1351 20140831 153027.641 65.10597 -16.41543  1.446  0.80  0.88
1352 20140831 154402.601 65.12959 -16.34194  1.646  2.05  2.04
1353 20140831 154613.778 65.08847 -16.43348  3.708  1.47  1.05
1354 20140831 155201.729 64.79248 -16.90699 12.867  1.44  1.12
1355 20140831 161233.154 64.66663 -17.51309  6.272  4.94  3.54
1356 20140831 161405.746 65.03813 -16.56350  4.304  1.57  1.44
1357 20140831 161621.004 64.86890 -16.84079  3.160  1.55  1.40
1358 20140831 162910.529 65.03505 -16.57323  4.567  1.52  1.07
1359 20140831 164928.366 66.26688 -18.51155 10.746  2.51  2.45
1360 20140831 170138.803 66.26923 -18.51402  8.963  0.89  1.02
1361 20140831 170621.389 64.86285 -16.85011 11.771  2.09  1.98
1362 20140831 170839.217 64.86378 -16.85440 11.745  1.16  1.10
1363 20140831 170917.861 66.26411 -18.50855  8.325  1.12  1.31
1364 20140831 173142.678 64.61743 -17.46724 10.967  2.80  2.86
1365 20140831 173257.355 64.79069 -16.92061 13.571  1.34  1.23
1366 20140831 173954.772 64.87661 -16.84023 12.512  1.25  1.32
1367 20140831 175541.537 65.12621 -16.40238  8.280  1.15  1.20
1368 20140831 180020.326 64.87177 -16.85215 10.991  1.21  1.08
1369 20140831 180524.760 64.86489 -16.84594 12.079  1.83  1.78
1370 20140831 180838.335 65.10464 -16.39989  4.732  1.85  1.47
1371 20140831 181446.764 65.12837 -16.35081  3.518  0.70  0.48
1372 20140831 181647.285 65.10924 -16.39255  2.403  0.99  0.86
1373 20140831 181806.258 64.87440 -16.84492 12.396  1.78  1.58
1374 20140831 181944.530 64.77533 -16.93499 13.607  1.55  1.36
1375 20140831 182243.358 65.10447 -16.41580  1.181  1.27  0.61
1376 20140831 182817.434 64.67079 -17.50902  6.569  2.31  1.75
1377 20140831 184559.789 64.80388 -16.92072 14.633  2.08  1.28
1378 20140831 184920.408 64.84183 -16.84309 10.054  1.19  0.99
1379 20140831 185224.151 64.85683 -16.84445 12.411  1.36  1.17
1380 20140831 190039.229 64.66834 -17.53329  7.379  1.91  1.77
1381 20140831 192523.571 65.11172 -16.38159  2.795  2.09  1.82
1382 20140831 192616.927 65.12104 -16.36758  5.433  1.27  1.15
1383 20140831 193022.711 65.06091 -16.44470 14.745  1.33  0.66
1384 20140831 193830.945 64.78473 -16.91733 11.206  2.06  2.03
1385 20140831 194818.128 64.78856 -16.91215 13.891  1.68  1.71
1386 20140831 195135.694 64.86260 -16.85103 11.991  1.97  2.21
1387 20140831 195152.840 64.86349 -16.84992 10.980  2.89  2.61
1388 20140831 200215.607 64.86219 -16.85090 11.453  2.05  1.92
1389 20140831 200331.290 64.80583 -16.91205 12.980  1.49  1.34
1390 20140831 200358.820 64.86384 -16.84970 12.245  1.65  1.66
1391 20140831 200430.744 64.86004 -16.85807  9.188  2.29  2.09
1392 20140831 202101.582 64.85992 -16.85311 12.670  1.66  1.44
1393 20140831 202351.413 64.64995 -17.53323  6.759  2.13  1.73
1394 20140831 202616.612 65.02761 -16.60094  4.623  1.34  1.26
1395 20140831 203039.939 64.65917 -17.55488  7.094  2.09  1.93
1396 20140831 203300.012 64.89102 -16.83329 11.371  1.03  1.13
1397 20140831 203407.880 64.82817 -16.88158 12.891  1.35  1.19
1398 20140831 204958.601 64.67101 -17.43369  8.607  2.34  2.20
1399 20140831 210337.073 64.84103 -16.87003 13.324  2.06  1.69
1400 20140831 211052.599 64.86055 -16.85451 11.043  1.28  1.11
1401 20140831 211125.302 65.09406 -16.41697  4.129  2.03  1.63
1402 20140831 211251.634 64.73778 -17.80553  3.307  2.21  2.06
1403 20140831 211347.052 65.11765 -16.36896  6.903  1.64  1.46
1404 20140831 211411.971 64.79562 -16.91057 14.456  1.49  1.20
1405 20140831 212903.362 65.11018 -16.38640  3.773  1.82  1.73
1406 20140831 213556.212 64.87297 -16.84752 12.686  1.74  1.71
1407 20140831 213818.713 64.78341 -16.97219 15.202  1.24  1.16
1408 20140831 214153.995 64.87236 -16.84797  7.877  1.35  1.21
1409 20140831 214456.406 65.10143 -16.39916  0.338  2.38  2.46
1410 20140831 214621.716 65.11115 -16.38871  3.315  2.13  1.79
1411 20140831 215515.745 64.67358 -17.46139  7.723  2.36  2.21
1412 20140831 215741.729 65.10142 -16.40139  4.719  1.49  1.20
1413 20140831 220026.421 64.66451 -17.51741  3.669  2.07  2.18
1414 20140831 220252.712 64.77119 -16.93269 12.186  1.50  1.45
1415 20140831 220411.409 64.86655 -16.84780 11.070  1.79  1.48
1416 20140831 221558.267 66.26435 -18.50838  9.503  1.33  1.81
1417 20140831 222010.898 64.84716 -16.86909 10.780  1.36  1.07
1418 20140831 222751.037 65.10679 -16.39579  4.962  2.59  2.26
1419 20140831 223048.406 65.10745 -16.39263  3.448  1.79  1.64
1420 20140831 223154.850 65.10321 -16.40022  5.636  2.03  1.97
1421 20140831 223315.288 65.10910 -16.39284  4.582  2.26  2.33
1422 20140831 224744.618 64.62701 -17.37685  9.980  2.08  1.82
1423 20140831 225442.265 65.10717 -16.39794  5.420  2.09  1.92
1424 20140831 231256.241 65.03352 -16.59282  2.565  1.15  1.01
1425 20140831 231735.000 65.03435 -16.43988  4.353  0.77  0.72
1426 20140831 232627.855 65.08614 -16.44068  6.077  1.72  1.69
